WR_GROUP,Year,LEMA_fieldArea_m2,notLEMA_fieldArea_m2,LEMA_irrFieldArea_m2,notLEMA_irrFieldArea_m2,LEMA_fieldArea_fraction,LEMA_irrFieldArea_fraction,WRGirrigationTotal_m3,WRGirrigationLEMA_m3,WRGirrAreaReported_m2
10528,2016,0,627783.4793958212,0,361804.41479940247,0,0,39703.72282948142,0,364217.076
10551,2016,0,210676.37936897145,0,210676.37936897145,0,0,384846.33885984,0,874120.9824
10574,2016,0,601049.0634420476,0,568447.7526691369,0,0,106079.43955752,0,485622.76800000004
10575,2016,1275252.1874623944,0,1275252.1874623944,0,1,1,251630.29848528001,251630.29848528001,971245.5360000001
10583,2016,0,650852.5526937098,0,608216.6367280581,0,0,168987.01417884,0,485622.76800000004
10584,2016,0,642079.0203472438,0,490090.47518559545,0,0,188722.72386396,0,485622.76800000004
10624,2016,0,1870576.543740118,0,918607.760828989,0,0,240680.58665801483,0,857933.5568
10627,2016,2557252.608359871,0,1945572.0297248922,0,1,1,378766.5127721408,378766.5127721408,1456868.304
10638,2016,0,802378.0842476831,0,443960.2099410542,0,0,127048.63109796001,0,461341.6296
10639,2016,0,826518.4601185184,0,484075.82379141776,0,0,173920.94160012002,0,485622.76800000004
10651,2016,1269848.1540279463,0,1269848.1540279463,0,1,1,242995.92549804001,242995.92549804001,995526.6744
10711,2016,0,633288.318579585,0,461127.5662056609,0,0,225727.17952356001,0,465388.48600000003
10714,2016,1277044.4568055477,0,1246055.9694951922,0,1,1,368811.07474068,368811.07474068,975292.3924
10761,2016,1108804.0372849137,0,1108804.0372849137,0,1,1,128282.11295328,128282.11295328,465388.48600000003
10762,2016,632057.9050540566,1220626.118118218,522032.84502878226,1025894.6013255501,0.34115796171859347,0.33724632653699,208458.43354908001,70301.84095008246,1392118.6016
10772,2016,0,2469178.505031574,0,1691589.3748007084,0,0,186255.76015332,0,1201916.3508000001
10773,2016,0,1279863.7252463917,0,629995.1890651912,0,0,230661.10694484,0,295420.5172
10778,2016,615922.8249004238,0,615922.8249004238,0,1,1,144317.37707244,144317.37707244,489669.62440000003
10780,2016,637855.2992406043,0,637855.2992406043,0,1,1,118414.25811072,118414.25811072,971245.5360000001
10781,2016,615573.1252754475,0,615573.1252754475,0,1,1,138149.96779584,138149.96779584,971245.5360000001
10815,2016,NA,NA,NA,NA,NA,NA,249163.33477464,NA,1881788.226
10855,2016,1223633.7990519325,0,1223633.7990519325,0,1,1,341674.47392364003,341674.47392364003,971245.5360000001
10859,2016,0,1898204.749983346,0,1871356.786902631,0,0,426784.72194072,0,1416399.74
10869,2016,636222.0962340853,0,615180.0212385193,0,1,1,139383.44965116002,139383.44965116002,485622.76800000004
10886,2016,0,1505028.68603406,0,725988.8544901768,0,0,144317.37707244,0,728434.152
10899,2016,0,720991.0768472701,0,720991.0768472701,0,0,235595.03436612,0,485622.76800000004
10900,2016,0,647834.4703558094,0,647834.4703558094,0,0,205991.46983844,0,485622.76800000004
10901,2016,0,711351.40487895,0,711351.40487895,0,0,172687.4597448,0,485622.76800000004
10920,2016,0,640689.7128031385,0,235847.87499958064,0,0,64141.05647664,0,141639.97400000002
10985,2016,0,703809.1061789483,0,574150.603886025,0,0,85110.24801708,0,465388.48600000003
11025,2016,NA,NA,NA,NA,NA,NA,0,NA,0
11026,2016,0,1843028.170396241,0,1797957.4550735608,0,0,99912.03028092001,0,1396165.458
11057,2016,0,638213.5063130672,0,638213.5063130672,0,0,141850.4133618,0,497763.3372
11093,2016,0,647372.8943025429,0,612438.7096068038,0,0,103612.47584688,0,485622.76800000004
11152,2016,642017.9475687395,0,642017.9475687395,0,1,1,100843.5040117256,100843.5040117256,505857.05
11161,2016,0,1894887.2581417277,0,1468443.5861885073,0,0,415432.05627867416,0,1315228.33
11171,2016,640263.2473935273,0,532036.4894027843,0,1,1,111803.7998644114,111803.7998644114,465388.48600000003
11206,2016,1234772.6781404633,0,1234772.6781404633,0,1,1,149251.30449372,149251.30449372,485622.76800000004
11230,2016,0,773739.1765782298,0,406193.82006256096,0,0,103612.47584688,0,404685.64
11273,2016,0,622568.7566409328,0,528319.6827060957,0,0,111013.3669788,0,485622.76800000004
11277,2016,0,1914688.4853017062,0,1070357.5397617454,0,0,74008.91131920001,0,615122.1728000001
11287,2016,634104.9649998425,0,502193.27783115953,0,1,1,99912.03028092001,99912.03028092001,372310.78880000004
11288,2016,630463.4985015894,0,630463.4985015894,0,1,1,135683.0040852,135683.0040852,485622.76800000004
11349,2016,633976.3025889213,0,629729.8134793711,0,1,1,227242.735498435,227242.735498435,526091.332
11362,2016,1229914.4250049097,0,502952.5179322921,0,1,1,107305.21051878319,107305.21051878319,631309.5984
11363,2016,627582.1519286019,0,619283.799648,0,1,1,45638.828646840004,45638.828646840004,489669.62440000003
11391,2016,0,600287.0904539067,0,590075.8704553801,0,0,178990.02732885958,0,465388.48600000003
11403,2016,0,1320129.8825105552,0,829825.0239799586,0,0,115947.29440008,0,485622.76800000004
11408,2016,0,1282216.8758312254,0,970557.3223006087,0,0,213392.36097036,0,991479.8180000001
11428,2016,1527478.8786686813,0,874778.2397821889,0,1,1,99912.03028092001,99912.03028092001,424919.922
11439,2016,0,1243361.2824523859,0,723009.5792459118,0,0,178854.8690214,0,574653.6088
11455,2016,0,547771.9841821763,0,536787.7091286308,0,0,111013.3669788,0,283279.94800000003
11456,2016,0,638739.4993724483,0,638739.4993724483,0,0,182555.31458736002,0,493716.4808
11512,2016,0,2017541.33212337,0,1249800.3835520342,0,0,149251.30449372,0,1497336.868
11551,2016,0,2436394.888852753,0,1061356.9109182807,0,0,196123.61499588,0,1092651.2280000001
11553,2016,0,1928773.0090218128,0,890000.0418158029,0,0,155418.71377032,0,809371.28
11568,2016,0,641789.0432796625,0,641789.0432796625,0,0,159119.15933628,0,526091.332
11594,2016,627780.6268640549,0,591178.241316823,0,1,1,106079.43955752,106079.43955752,485622.76800000004
11604,2016,1261699.8894921492,0,920134.2940740769,0,1,1,33304.01009364,33304.01009364,538231.9012
11608,2016,0,1824317.903777939,0,1824317.903777939,0,0,300045.9347800864,0,1902022.5080000001
11616,2016,0,1891345.5144269408,0,1725790.319421943,0,0,416364.7829824476,0,1432587.1656
11651,2016,1254259.1751556299,0,1254259.1751556299,0,1,1,224493.69766824,224493.69766824,971245.5360000001
11784,2016,0,1264474.0325149887,0,1027781.2816783744,0,0,347841.88320024003,0,781043.2852
11793,2016,NA,NA,NA,NA,NA,NA,0,NA,0
11836,2016,617245.2973268308,0,617245.2973268308,0,1,1,107312.92141284,107312.92141284,485622.76800000004
11948,2016,0,318656.8917552843,0,318656.8917552843,0,0,0,0,0
11968,2016,0,646311.6069225369,0,485440.31011246867,0,0,148412.18736242157,0,485622.76800000004
11969,2016,0,1034049.5623175661,0,1014045.3635467753,0,0,149251.30449372,0,627262.742
11971,2016,0,1896520.482719187,0,587414.0748071412,0,0,101145.51213624,0,485622.76800000004
11972,2016,0,1217112.1224675772,0,978310.6909909938,0,0,312070.90939596,0,955058.1104
11974,2016,79719.86179103632,828683.2868055751,0,614033.3784034069,0.08775824028592948,0,134449.52222988,0,497763.3372
11982,2016,1278471.1941447612,0,1029936.1269384469,0,1,1,257439.38399137545,257439.38399137545,971245.5360000001
12070,2016,0,638977.5512912748,0,583258.4971504898,0,0,205991.46983844,0,485622.76800000004
12089,2016,0,1253880.1536667345,0,1095737.7279212594,0,0,86343.7298724,0,485622.76800000004
12090,2016,0,1680971.3125775051,0,969205.4855749365,0,0,99341.8291603197,0,485622.76800000004
12097,2016,2567228.618106653,0,2501140.4060530774,0,1,1,583436.91756636,583436.91756636,1375931.176
12098,2016,1259234.1397900204,0,962091.2002345975,0,1,1,53039.71977876,53039.71977876,283279.94800000003
12110,2016,638379.6563728484,0,623241.1089576128,0,1,1,0,0,0
12113,2016,0,1249290.8469281453,0,874679.5641946379,0,0,42389.47606132521,0,416826.20920000004
12119,2016,0,625672.2513530077,0,625672.2513530077,0,0,6167.4092766,0,258998.8096
12132,2016,0,20222.457706802823,0,20222.457706802823,0,0,284934.30857892,0,1003620.3872
12174,2016,651971.0290561502,0,651971.0290561502,0,1,1,141850.4133618,141850.4133618,485622.76800000004
12251,2016,0,626790.3334080427,0,605390.0899991601,0,0,173920.94160012002,0,465388.48600000003
12267,2016,641664.5283903658,0,598825.1720572793,0,1,1,129515.5948086,129515.5948086,505857.05
12274,2016,0,1106254.9227878049,0,757860.4260666014,0,0,190449.24111806095,0,708199.87
12312,2016,0,624423.2101766696,0,578105.6987701623,0,0,133216.04037456,0,445154.204
12313,2016,0,1555237.5958335022,0,1227563.2884250311,0,0,444053.4679152,0,971245.5360000001
12349,2016,0,1264391.0538273647,0,979752.9534397074,0,0,199824.06056184001,0,898402.1208
12357,2016,628833.3271868317,0,579407.0890858555,0,1,1,155418.71377032,155418.71377032,465388.48600000003
12358,2016,640543.6902714234,0,597987.0722902585,0,1,1,118414.25811072,118414.25811072,465388.48600000003
12397,2016,0,1267335.198346052,0,999727.4452290777,0,0,203524.5061278,0,477529.0552
12402,2016,0,1304123.8497606618,0,960057.9654598011,0,0,83589.57415866829,0,971245.5360000001
12441,2016,0,1226637.4126562413,0,1195828.9999746394,0,0,362643.66546408,0,922683.2592
12472,2016,0,1495726.4761230773,0,1389777.3546504888,0,0,172687.4597448,0,971245.5360000001
12499,2016,0,637042.5262941034,0,568795.609432344,0,0,198590.57870652,0,485622.76800000004
12506,2016,0,305956.90909579344,0,227381.99216108606,0,0,29603.56452768,0,222577.102
12518,2016,624359.643816535,637383.7949405774,564861.3095733934,363046.8235816957,0.49483882748109564,0.6087470185790294,143247.74319863855,87201.63659034565,760809.0032
12634,2016,0,1590623.97953776,0,1068380.0135120074,0,0,20969.19154044,0,489669.62440000003
12637,2016,0,636331.564503393,0,636331.564503393,0,0,205991.46983844,0,485622.76800000004
12638,2016,0,623063.3914638429,0,623063.3914638429,0,0,143083.89521712,0,485622.76800000004
12645,2016,0,631343.8496897763,0,557685.4385440969,0,0,168987.01417884,0,489669.62440000003
12646,2016,0,644805.0104227741,0,607061.7381766201,0,0,158431.0500526553,0,493716.4808
12662,2016,0,1228462.5209633308,0,1050775.372986917,0,0,230486.83771082372,0,732481.0084
12700,2016,0,624133.2933887393,0,393418.5997354671,0,0,156652.19562564002,0,275186.2352
12725,2016,637304.2690544586,0,637304.2690544586,0,1,1,125815.14924264001,125815.14924264001,485622.76800000004
12740,2016,0,1241892.6320373449,0,940174.6476461976,0,0,297900.9434822546,0,793183.8544000001
12762,2016,945734.3170289423,0,568149.7847217293,0,1,1,114713.81254476,114713.81254476,481575.9116
12819,2016,0,628630.8477944987,0,611655.0163152356,0,0,162819.60490224,0,485622.76800000004
12833,2016,0,639549.6066151762,0,548685.8322459594,0,0,25903.11896172,0,222577.102
12834,2016,0,1944696.8987964748,0,1881614.361906772,0,0,115791.66455847214,0,971245.5360000001
12840,2016,1243043.741532579,0,1243043.741532579,0,1,1,156652.19562564002,156652.19562564002,987432.9616
12897,2016,632677.4402943372,0,632677.4402943372,0,1,1,139156.84324422813,139156.84324422813,485622.76800000004
12910,2016,0,944028.6235577782,0,827567.5791522304,0,0,161586.12304692,0,809371.28
12933,2016,0,641498.4600284959,0,579068.4221551951,0,0,119647.73996604,0,485622.76800000004
12952,2016,0,1315562.1703449248,0,1200209.313701861,0,0,202291.02427248,0,849839.844
12957,2016,0,1919054.2961524958,0,1919054.2961524958,0,0,506961.04253652,0,1505430.5808
12972,2016,1243043.1464202234,0,697210.3638234173,0,1,1,177621.38716608,177621.38716608,485622.76800000004
13014,2016,0,956160.1855865039,0,747216.3975194343,0,0,177621.38716608,0,598934.7472
13071,2016,0,1282807.707223612,0,490983.35949037044,0,0,197357.0968512,0,485622.76800000004
13080,2016,0,2447678.6539312545,0,2437784.172567643,0,0,122114.70367668,0,914589.5464
13095,2016,1535016.6626041073,0,1182037.241101025,0,1,1,189956.20571928,189956.20571928,971245.5360000001
13102,2016,0,1277524.317688628,0,1277524.317688628,0,0,272782.8139767632,0,971245.5360000001
13106,2016,0,1248657.4251766568,0,1154844.9013438395,0,0,251679.1076497222,0,971245.5360000001
13112,2016,NA,NA,NA,NA,NA,NA,0,NA,0
13142,2016,629731.0031249793,0,587002.9924833456,0,1,1,152951.75005968,152951.75005968,445154.204
13188,2016,0,2484261.051724944,0,1498109.0531016104,0,0,373327.18678075465,0,1173588.3560000001
13205,2016,0,30869.93714124337,0,0,0,NA,140616.93150648,NA,485622.76800000004
13210,2016,0,2290102.6152054938,0,1778741.9545996464,0,0,254097.26219592002,0,1456868.304
13235,2016,0,633004.7197281069,0,561669.5598210434,0,0,152951.75005968,0,485622.76800000004
13258,2016,0,618061.6337387282,0,581907.428200779,0,0,156652.19562564002,0,485622.76800000004
13264,2016,0,643228.00217814,0,643228.00217814,0,0,217092.80653632001,0,497763.3372
13274,2016,0,1264908.2356828596,0,1075283.9472242063,0,0,124581.66738732,0,550372.4704
13294,2016,701941.5936343636,0,629201.4206676848,0,1,1,90044.17543836,90044.17543836,497763.3372
13302,2016,0,1272278.3539022086,0,1272278.3539022086,0,0,166520.0504682,0,971245.5360000001
13341,2016,0,1259258.3524314277,0,1259258.3524314277,0,0,189956.20571928,0,493716.4808
13356,2016,0,1266012.3199873024,0,1038657.9746225077,0,0,481057.9235748,0,991479.8180000001
13359,2016,0,2571105.330853511,0,2261112.8152286815,0,0,515595.41552376,0,1740148.252
13371,2016,0,74977.73114615699,0,74977.73114615699,0,0,122114.70367668,0,485622.76800000004
13382,2016,0,638264.3783511373,0,493556.87445655634,0,0,164053.08675756,0,485622.76800000004
13395,2016,0,633837.7304833578,0,633837.7304833578,0,0,180088.35087672,0,485622.76800000004
13408,2016,0,633157.4038995137,0,484348.0585534498,0,0,202291.02427248,0,485622.76800000004
13425,2016,37714.56392552401,591856.8376692302,37714.56392552401,563479.8566994724,0.059905141545486394,0.06273272444264583,189956.20571928,11916.470309558135,489669.62440000003
13432,2016,0,2085022.933920753,0,1398715.1177229187,0,0,524229.788511,0,2266239.5840000003
13438,2016,0,623562.9204792,0,416327.2299807882,0,0,17268.74597448,0,404685.64
13451,2016,0,1218724.0365032302,0,1218724.0365032302,0,0,178854.8690214,0,809371.28
13481,2016,0,625615.123245663,0,556762.7061952867,0,0,187489.24200864,0,485622.76800000004
13489,2016,0,1661730.9242502688,0,1381167.122240324,0,0,268899.04445976,0,809371.28
13511,2016,0,631036.9730570134,0,624378.7276917476,0,0,122114.70367668,0,445154.204
13600,2016,0,639651.35810773,0,322595.84248842974,0,0,0,0,0
13620,2016,627772.0089223925,0,627772.0089223925,0,1,1,127048.63109796001,127048.63109796001,493716.4808
13634,2016,0,1682086.0128112927,0,1310248.3698978843,0,0,160352.6411916,0,485622.76800000004
13640,2016,0,1266022.7664959114,0,1204785.7444645818,0,0,183788.79644268,0,849839.844
13661,2016,0,629832.9123340487,0,385233.35323709995,0,0,70308.46575324,0,323748.512
13662,2016,0,1262740.3755706246,0,1226579.8569341502,0,0,205991.46983844,0,971245.5360000001
13665,2016,0,653463.9390964684,0,653463.9390964684,0,0,13568.300408520001,0,497763.3372
13679,2016,1288154.2588517508,0,1276013.6350150947,0,1,1,267665.56260444,267665.56260444,971245.5360000001
13703,2016,0,638869.2789842702,0,575975.3303766114,0,0,159119.15933628,0,493716.4808
13729,2016,0,1317654.1858141425,0,1286165.7973730343,0,0,166520.0504682,0,987432.9616
13745,2016,1266936.146321973,0,1121929.0204184507,0,1,1,193656.65128524,193656.65128524,995526.6744
13751,2016,0,1511102.093548799,0,1406584.5444593849,0,0,460088.73203436,0,971245.5360000001
13774,2016,0,1252539.1788945447,0,353162.4216361076,0,0,11101.33669788,0,202342.82
13841,2016,0,1567882.3394218278,0,221530.85451429407,0,0,43171.8649362,0,149733.6868
13846,2016,630087.399141028,0,630087.399141028,0,1,1,133216.04037456,133216.04037456,489669.62440000003
13868,2016,0,847813.6832649866,0,793439.9267307008,0,0,111013.3669788,0,477529.0552
13871,2016,0,1275826.5612933428,0,1189165.0813145274,0,0,440353.02234924,0,987432.9616
13923,2016,0,621899.1077295111,0,531391.2455333169,0,0,186255.76015332,0,971245.5360000001
13962,2016,0,1925006.2440505528,0,1770024.3634118028,0,0,402115.08483432,0,1214056.92
13964,2016,0,2053453.7968539242,0,865790.8572939866,0,0,102809.75928369659,0,700106.1572
13982,2016,NA,NA,NA,NA,NA,NA,108546.40326816001,NA,485622.76800000004
13997,2016,1277771.4666068903,0,1277771.4666068903,0,1,1,260264.67147252001,260264.67147252001,1149307.2176
13998,2016,1258605.9181909682,0,1258605.9181909682,0,1,1,256564.22590656,256564.22590656,870074.126
14043,2016,0,676614.2418561013,0,563741.6558405221,0,0,99912.03028092001,0,485622.76800000004
14089,2016,0,1243676.6352794897,0,1243676.6352794897,0,0,278766.89930232003,0,1052182.664
14090,2016,646726.3156899044,0,646726.3156899044,0,1,1,161586.12304692,161586.12304692,497763.3372
14198,2016,629179.562170949,0,629179.562170949,0,1,1,159119.15933628,159119.15933628,485622.76800000004
14200,2016,634076.1324312668,0,601014.2986819441,0,1,1,156652.19562564002,156652.19562564002,485622.76800000004
14255,2016,0,1076577.5272374405,0,250563.5256187548,0,0,107630.75636506728,0,234717.6712
14364,2016,0,1249773.4154878096,0,972900.6948439636,0,0,119684.65913625866,0,955058.1104
14464,2016,2561901.0769299995,0,2561901.0769299995,0,1,1,469956.58687692,469956.58687692,2347176.7120000003
14644,2016,0,591900.3382775937,0,587293.9224818866,0,0,261498.15332784,0,485622.76800000004
14681,2016,0,1282301.162090403,0,1016765.8961517771,0,0,228194.1432342,0,951011.2540000001
14689,2016,0,646617.954510366,0,538392.9622713658,0,0,186255.76015332,0,485622.76800000004
14705,2016,0,1915733.8950182248,0,483591.1813786771,0,0,103587.93120423691,0,323748.512
14837,2016,0,1395511.651810878,0,522079.4855881524,0,0,29603.56452768,0,242811.38400000002
14885,2016,0,2200120.790674887,0,1249556.2034209585,0,0,341674.47392364003,0,971245.5360000001
14887,2016,0,1909530.4715463773,0,1019562.1976119019,0,0,302203.0545534,0,971245.5360000001
14888,2016,0,623555.4494053773,0,524394.1916320275,0,0,137574.16047293364,0,485622.76800000004
14901,2016,0,635969.143175111,0,635969.143175111,0,0,210925.39725972,0,485622.76800000004
14902,2016,0,634515.0490699382,0,495684.9569272753,0,0,81409.80245112,0,485622.76800000004
14915,2016,2560515.5508262413,0,1059043.625065767,0,1,1,230661.10694484,230661.10694484,979339.2488000001
14969,2016,0,1891807.2917019448,0,1883559.4842912827,0,0,462555.69574500003,0,1375931.176
15095,2016,0,787141.9061708507,0,415304.2632574425,0,0,48105.79235748,0,218530.2456
15112,2016,0,644404.7236050778,0,535096.2606491084,0,0,156652.19562564002,0,493716.4808
15190,2016,640718.6997975348,0,640718.6997975348,0,1,1,127048.63109796001,127048.63109796001,497763.3372
15194,2016,0,1292103.8887261613,0,957145.7336562605,0,0,168987.01417884,0,821511.8492
15195,2016,0,2597880.9097137637,0,1146634.716562309,0,0,225727.17952356001,0,728434.152
15204,2016,0,2567023.6478648344,0,2488062.9543645214,0,0,292335.19971084,0,1481149.4424
15284,2016,0,1276991.7528802892,0,1159531.184075831,0,0,288634.75414488,0,987432.9616
15295,2016,0,1202852.7804646723,0,391983.20167404227,0,0,0,0,0
15326,2016,0,1367146.7120774495,0,1124034.5979583422,0,0,208458.43354908001,0,930776.9720000001
15388,2016,NA,NA,NA,NA,NA,NA,0,NA,0
15412,2016,0,687532.5047221633,0,654629.2810472152,0,0,72775.42946388,0,497763.3372
15418,2016,0,1288458.471358701,0,1288458.471358701,0,0,228418.86450355707,0,485622.76800000004
15469,2016,0,1764901.7627734535,0,392972.4133464416,0,0,97445.06657028,0,497763.3372
15475,2016,0,646391.4211108477,0,612885.5771022949,0,0,177621.38716608,0,485622.76800000004
